PK (7100)	GUID (5800)	DayOfWeek (7101)	Starttime (7102)	Length (7115)	Course (7106)	Subject (7103)	Teacher (7104)	Group (7105)	Room (7107)	Period (7108)	Week (7109)	ActualWeeks (7167)
629	{673D744A-D13F-49ED-B459-30A52B33668C}	Tisdag	10:50	30	MUSINS02S	MUS	PudaNi	SW03:23E_EllKar	110			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
642	{1C10E60D-E27F-4AC4-B9BC-049F5F1AC52C}	Tisdag	11:30	30	MUSINS02S	MUS	PudaNi	SW03:23E_EriSve	110			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
622	{BCD6F40B-A852-4EAF-ABE2-3D213BBFF88D}	Tisdag	9:40	30	MUSINS02S	MUS	PudaNi	SW03:23E_LeoSoj	110			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
645	{1E63F9F6-261B-4FA2-A16B-2EEDDC254D8D}	Torsdag	10:45	30	MUSINS02S	MUS	NordJi	SW03:23E_LieNPe	225			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
76	{2E07BFF6-31AC-472E-A96F-5C006935BBD9}	Torsdag	11:20	30	MUSINS02S	MUS	NordJi	SW03:23E_LokRic	225			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
554	{AF83D0F7-DB43-4D3C-A875-B8D6B9EC1131}	Fredag	10:10	30	MUSINS02S	MUS	LindAn	SW03:23E_MajStr	114			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
556	{6CB82979-2F4A-4F7C-B658-782C91C08353}	Fredag	10:55	30	MUSINS02S	MUS	NordJi	SW03:23E_MamNji	225			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
194	{C0E6577D-AB2C-45AF-9142-153EC31052E6}	Fredag	10:40	30	MUSINS02S	MUS	LindAn	SW03:23E_MaxSKa	114			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
730	{E1207A4C-8656-48D2-811B-AC920EFAA23F}	Fredag	11:10	30	MUSINS02S	MUS	LindAn	SW03:23E_MelStå	114			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
731	{0C38EE72-E799-44FF-B498-92C9E73394BA}	Fredag	11:30	30	MUSINS02S	MUS	NordJi	SW03:23E_RasKKa	225			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
648	{C321833F-0A6B-463C-8146-8B83E9123ED3}	Onsdag	12:30	30	MUSINS02S	MUS	PudaNi	SW03:23E_SteWen	114			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
643	{BBC71262-9DDE-49E0-B439-7EB9AA7AF6CC}	Fredag	11:40	30	MUSINS02S	MUS	LindAn	SW03:23E_SvaGan	114			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
612	{CC93E469-4751-49A2-8171-39D4863AB343}	Onsdag	15:15	30	MUSINS02S	MUS	SandVi	SX02:24B_IsaFri	113			35-41, 43, 45-49, 51, 3-8, 10, 12-13, 16-24
876	{A72792CF-F38A-4F28-A74F-9868CC022D5A}	Tisdag	12:45	30	MUSINS03S	MUS	SandVi	SX03:23B_EmiMel	233			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
655	{54915F04-DACE-42AB-AD3E-5DC22004419A}	Tisdag	10:50	30	INSR1000XSNG	MUS	BeckJo	SÅ01:25A_AinAsp	103			35-43, 45, 47-51, 3-8, 10, 12-14, 16-22, 24
562	{E820271C-D5A7-4FF5-944B-FB2E075BAC47}	Tisdag	10:15	30	INSR1000XSNG	MUS	BeckJo	SÅ01:25A_AlbLag	103			35-43, 45, 47-51, 3-8, 10, 12-14, 16-22, 24
236	{41CD3FDE-9DAE-4822-85D7-0F60AD62A549}	Torsdag	12:35	45	INSR1000XSNG	MUS	GrafSo	SP-SÅ01:25A_EllBus	226			35-42, 45, 47-49, 51, 3-8, 10, 12-14, 16-19, 21-24
344	{3C2343A7-1C22-44F9-8FFC-FC59D6117FCF}	Torsdag	14:55	30	INSR1000XSNG	MUS	BruKar	SÅ01:25A_IlsEDa	103			35-42, 45-49, 51, 3-8, 10, 12-14, 16-19, 21-24
668	{DFF2A92E-9084-4F14-8F5D-71C2E3FDBBE9}	Tisdag	10:50	30	INSR1000XSNG	MUS	EdqJos	SÅ01:25A_IngCar	106			35-43, 45, 47-51, 3-8, 10, 12-14, 16-22, 24
670	{38AB876F-38FC-405F-A4A8-31CC0CD2AFAB}	Torsdag	12:35	30	INSR1000XSNG	MUS	BruKar	SÅ01:25A_MoaJoh	103			35-42, 45, 47-49, 51, 3-8, 10, 12-14, 16-19, 21-24
882	{B3182E22-23D4-4D24-84B9-005E6B6C0D4F}	Torsdag	15:30	30	INSR1000XSNG	MUS	BruKar	SÅ01:25A_ZoyImt	103			35-42, 45-49, 51, 3-8, 10, 12-14, 16-19, 21-24
359	{A8D6F68A-BEC6-4F59-A7F2-06B0F81E4256}	Tisdag	12:00	30	INSR1000XSNG	MUS	BruKar	SÅ01:25B_EllJoh	103			35-43, 45, 47-51, 3-8, 10, 12-14, 16-22, 24
869	{3B17347B-5FB2-4DA1-ADD0-EE2F98F02F73}	Torsdag	12:00	30	INSR1000XSNG	MUS	EdqJos	SÅ01:25B_EmiMik	106			35-42, 45, 47-49, 51, 3-8, 10, 12-14, 16-19, 21-24
745	{C45A6D8A-99B2-410C-8881-F723272E5716}	Tisdag	10:15	30	INSR1000XSNG	MUS	EdqJos	SÅ01:25B_IngLun	106			35-43, 45, 47-51, 3-8, 10, 12-14, 16-22, 24
607	{DDAEF3D7-E348-48E6-B926-38D96D75B964}	Tisdag	11:25	30	INSR1000XSNG	MUS	BeckJo	SÅ01:25B_MejVaj	103			35-43, 45, 47-51, 3-8, 10, 12-14, 16-22, 24
753	{148776DF-F264-4BF3-B687-5B12B7BDA84B}	Tisdag	11:25	30	INSR1000XSNG	MUS	EdqJos	SÅ01:25B_MirKje	106			35-43, 45, 47-51, 3-8, 10, 12-14, 16-22, 24
847	{32550DAF-BBB4-449A-A184-4C26557EAC24}	Onsdag	12:40	30	INSR1000XSNG	MUS	BeckJo	SÅ01:25B_SamBCa	225			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-22, 24
719	{F28468B4-17CE-4583-B779-86CFDC8C4B48}	Torsdag	14:20	30	INSR1000XSNG	MUS	BruKar	SÅ01:25B_SigLun	103			35-42, 45-49, 51, 3-8, 10, 12-14, 16-19, 21-24
677	{ED982E52-801F-405A-A33B-5203C03DD527}	Torsdag	14:30	30	INSR1000XSNG	MUS	EdqJos	SÅ01:25B_TamMMo	106			35-42, 45-49, 51, 3-8, 10, 12-14, 16-19, 21-24
715	{4EBB9FBC-9D0C-44FD-B6D3-C37E56BB894A}	Onsdag	10:10	30	INSR1000XSNG	MUS	BeckJo	SÅ01:25C_BetPal	225			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-22, 24
568	{A2CCBF34-310C-4DF6-AFDC-76D6BCA9D9BD}	Måndag	9:35	30	INSR1000XSNG	MUS	EdqJos	SÅ01:25C_EbbRos	115			35-43, 45, 47-51, 3-8, 10, 12-14, 16-20, 22-24
789	{58A9D657-2BAD-4012-9324-CFCB90B6AD71}	Onsdag	11:20	30	INSR1000XSNG	MUS	BeckJo	SÅ01:25C_GabJoh	225			35-38, 40-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-22, 24
627	{0B5DA92A-F99B-4E05-B95E-265E9FEB16ED}	Onsdag	10:10	30	INSR1000XSNG	MUS	BruKar	SÅ01:25C_HilSSj	103			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-22, 24
664	{630E9E3E-80E8-485A-BCAC-CBA59A24D4BD}	Måndag	9:05	30	INSR1000XSNG	MUS	BruKar	SÅ01:25C_HJaMSv	103			35-43, 45, 47-51, 3-8, 10, 12-14, 16-20, 22-24
734	{9CA18F39-C671-496C-864C-88FB62176918}	Måndag	9:40	30	INSR1000XSNG	MUS	BruKar	SÅ01:25C_MilPJo	103			35-43, 45, 47-51, 3-8, 10, 12-14, 16-20, 22-24
957	{77A426FF-B712-4533-8657-9DB0CB9AB9C1}	Torsdag	14:20	30	INSR1000XSNG	MUS	BeckJo	SÅ01:25C_SarRas	115			35-42, 45-49, 51, 3-8, 10, 12-14, 16-19, 21-24
151	{3B355C7B-3DB7-4B03-8738-818D71A67DF0}	Måndag	9:00	30	INSR1000XSNG	MUS	EdqJos	SÅ01:25C_ThaSta	115			35-43, 45, 47-51, 3-8, 10, 12-14, 16-20, 22-24
199	{DDD925AB-B50B-43A5-83C5-B445760CC6EB}	Måndag	14:20	30	INSR1000XKLA	MUS	SandVi	KL01:25B_NorPen	105			35-43, 45, 47-51, 3-8, 10, 12-14, 16-20, 22-24
227	{52AD445D-5A71-4292-B15C-CBEFC8A1C13D}	Tisdag	14:15	30	INSR1000XTRM	MUS	ErikBe	TR01:25A_AliAlm	017			35-43, 45, 47-51, 3-8, 10, 12-14, 16-22, 24
778	{A3DF6B55-7658-4469-B822-4D196146D72A}	Tisdag	10:50	30	INSR1000XTRM	MUS	ErikBe	TR01:25A_OssBjö	017			35-43, 45, 47-51, 3-8, 10, 12-14, 16-22, 24
473	{429B403C-C256-433B-A092-61226054B86B}	Torsdag	12:15	30	INSR1000XTRM	MUS	ErikBe	TR01:25A_VigEri	017			35-42, 45, 47-49, 51, 3-8, 10, 12-14, 16-19, 21-24
809	{FD211CEE-DA1B-4372-8EEC-3E740153ADE3}	Tisdag	12:40	30	INSR1000XTRM	MUS	DrouJo	TR01:25B_BäcMjö	019			35-43, 45, 47-51, 3-8, 10, 12-14, 16-22, 24
281	{6F8BC991-F2CC-418F-9CCF-A068CA329429}	Måndag	14:15	30	INSR1000XTRM	MUS	FogeNi	TR01:25B_ChaFal	019			35-43, 45, 47-51, 3-8, 10, 12-14, 16-20, 22-24
219	{ABBF1498-5315-4B35-A41D-FD0408BBC856}	Torsdag	12:00	30	INSR1000XTRM	MUS	DrouJo	TR01:25B_EbbIge	019			35-42, 45, 47-49, 51, 3-8, 10, 12-14, 16-19, 21-24
911	{401EEC7D-A7A4-4958-AB60-ECA185F91017}	Tisdag	12:50	30	INSR1000XTRM	MUS	ErikBe	TR01:25B_TomHas	017			35-43, 45, 47-51, 3-8, 10, 12-14, 16-22, 24
680	{E31F5CD7-F546-49D2-A030-B60A633CFB6C}	Måndag	9:00	30	INSR1000XTRM	MUS	DrouJo	TR01:25C_EskSvä	019			35-43, 45, 47-51, 3-8, 10, 12-14, 16-20, 22-24
68	{ECB571A2-687C-4029-A749-F9483036FB6C}	Fredag	15:15	30	INSR1000XTRM	MUS	FogeNi	TR01:25C_GabQLo	019			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
784	{AFDB86C2-23D1-488C-B885-CBDAB5F50E67}	Måndag	9:35	30	INSR1000XTRM	MUS	FogeNi	TR01:25C_SixRym	019			35-43, 45, 47-51, 3-8, 10, 12-14, 16-20, 22-24
800	{FFC5BE69-BCA6-4514-998A-823E6669B1A6}	Fredag	13:00	30	MUSINS02S	MUS	FogeNi	TR02:24A_EgiAHe	019			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
237	{E869F802-1CC6-430A-AC59-AC53C90DD75A}	Måndag	13:10	30	MUSINS02S	MUS	FogeNi	TR02:24A_IanBer	019			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
989	{4FAFD84C-DCC6-448A-B9DA-95B67F781EB9}	Fredag	13:35	30	MUSINS02S	MUS	FogeNi	TR02:24A_JonEri	019			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
831	{E850CF87-4337-4222-87F6-DD2EA067F42E}	Fredag	9:35	30	MUSINS02S	MUS	FogeNi	TR02:24A_LudFlo	019			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
781	{D272000C-6897-4D6A-A731-16CF19203F3F}	Fredag	9:35	30	MUSINS02S	MUS	ErikBe	TR02:24A_TobKSv	017			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
1015	{3033F575-3EC6-4F80-9E2E-0FB1F9B91610}	Torsdag	15:05	30	MUSINS02S	MUS	StröJo	TR02:24B_HanLön	017			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
865	{D87A069A-5141-4434-8D9F-CBD36CAB7551}	Onsdag	9:25	30	MUSINS02S	MUS	StröJo	TR02:24B_JonLun	019			35-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
793	{463E9880-7B3B-4EFE-A5E4-4D8B64E95BEA}	Onsdag	13:55	30	MUSINS02S	MUS	ErikBe	TR02:24B_MaxLun	017			35-41, 43, 45-49, 51, 3-8, 10, 12-13, 16-24
776	{61FF286C-25DE-4907-8CF1-3B63E3C6A7F7}	Fredag	12:10	30	MUSINS02S	MUS	ErikBe	TR02:24C_ALeSig	017			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
1014	{B8B247CA-C2A0-4F1F-A1E6-6CD2DEF5D994}	Måndag	13:35	30	MUSINS02S	MUS	ErikBe	TR02:24C_IsaLön	017			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
900	{FF6BD447-5B09-4907-95AD-3105A85EF6E9}	Måndag	10:10	30	MUSINS02S	MUS	ErikBe	TR02:24C_OlivBA	017			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
796	{376EF768-6D42-41E0-8899-EDA0DFF603B9}	Måndag	10:45	30	MUSINS02S	MUS	ErikBe	TR02:24C_SabNii	017			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
797	{16F84590-29A4-4162-BA7A-BEE0F6D84B46}	Fredag	12:45	30	MUSINS02S	MUS	ErikBe	TR02:24F_FelÖbr	017			35-36, 38-42, 45-49, 2-8, 10, 12, 16-17, 21-24
814	{1ED31F86-54ED-43EE-9097-29BC0D290C3C}	Måndag	11:45	30	MUSINS02S	MUS	ErikBe	IV-TR02:24G_EmiSve	017			35-43, 45, 47-51, 3-8, 10, 12-13, 16-24
798	{C0E1E670-C909-4684-B9D8-0330FB753E19}	Onsdag	13:05	30	MUSINS03S	MUS	StröJo	TR03:23A_AlbNor	019			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
805	{E43D3FE6-70B0-407F-9821-69123BA5A012}	Onsdag	12:30	30	MUSINS03S	MUS	StröJo	TR03:23A_AlfBSa	019			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
927	{726BA7E5-EAE0-41A9-AA13-891AD4FC5331}	Onsdag	13:40	30	MUSINS03S	MUS	StröJo	TR03:23A_GusBjö	019			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
794	{73007463-9135-465B-A51B-543F76ECAB43}	Onsdag	14:15	30	MUSINS03S	MUS	StröJo	TR03:23A_HanDah	019			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
577	{7DF18D0D-B269-4B5A-AA0F-5B32505CCD65}	Tisdag	12:15	30	MUSINS03S	MUS	ErikBe	TR03:23B_EliEQv	017			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
802	{B6AC6662-EB15-47FF-B643-8A6E62D5BF92}	Fredag	10:10	30	MUSINS03S	MUS	ErikBe	TR03:23B_SelDVä	017			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
884	{DD0BDD39-2C71-4980-91A4-3DDEFE1F9B49}	Torsdag	12:45	30	MUSINS03S	MUS	ErikBe	TR03:23B_WerEhr	017			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
553	{53492550-DAA4-4E0B-A0B8-F5636B4631D5}	Onsdag	11:45	30	MUSINS03S	MUS	ErikBe	TR03:23C_AlfEks	017			35-38, 40-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
891	{930A0B93-6163-4AAE-97A3-91F8C37917ED}	Onsdag	10:05	30	MUSINS03S	MUS	ErikBe	TR03:23A_MolGah	017			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
149	{27E9F6DF-E5D0-4B61-9E6B-D7E062CC7DAA}	Måndag	12:20	30	MUSINS03S	MUS	ErikBe	TR03:23F_IggLin	017			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
812	{0ECB66D2-4123-4E8D-852B-BE5ECAD991F8}	Onsdag	13:20	30	MUSINS03S	MUS	ErikBe	TR03:23F_IsaPar	017			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
899	{3489E346-6E68-435F-92A6-12A60C3393B5}	Måndag	11:55	30	MUSINS03S	MUS	LundCa	SÅ03:23A_AliBon	232			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
491	{8C49AB21-28A6-422F-A99A-219009CE54D2}	Fredag	11:50	30	MUSINS03S	MUS	GrafSo	SÅ03:23A_AliBur	111			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
638	{66197729-B920-41AE-8AF0-5DB7A708C328}	Torsdag	12:15	30	MUSINS03S	MUS	LundCa	SÅ03:23A_DafArf	232			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
825	{971841A3-1AF4-4B9A-A154-5502BA24E77D}	Tisdag	13:45	30	MUSINS03S	MUS	ReveKa	SÅ03:23A_EbbSan	111			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
595	{D28E9CB7-C8B3-4BAA-94F5-3235C8E5BFD9}	Onsdag	10:30	30	MUSINS03S	MUS	ReveKa	SÅ03:23A_LilBer	015			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
705	{B85E9B20-4E5E-484C-ABDC-E2605DED2EDF}	Tisdag	8:30	30	MUSINS03S	MUS	GrafSo	SÅ03:23A_MatAnd	226			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
870	{21F45EC6-BD72-48CE-BE9F-1585E54CE6C5}	Onsdag	14:15	30	MUSINS03S	MUS	GrafSo	SÅ03:23A_MatBer	115			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
667	{C700FFD1-A25A-462E-93E0-0C52A3797A27}	Tisdag	14:20	30	MUSINS03S	MUS	ReveKa	SÅ03:23A_MinAMe	111			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
977	{0A4C2DEC-C59F-49BF-89D8-DE3B137241F1}	Onsdag	14:20	30	MUSINS03S	MUS	LundCa	SÅ03:23A_SagBjö	226			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
201	{E7A2E93B-2E17-40FE-BEEE-C5F06A84817B}	Fredag	11:15	30	MUSINS03S	MUS	GrafSo	SÅ03:23A_SteBey	111			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
768	{FAB6C4C0-245C-4094-AFA0-FD0DDCF1F19B}	Måndag	9:35	30	MUSINS03S	MUS	ZettUl	SÅ03:23B_DiaHBa	226			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
740	{677ADB79-43BD-40D3-B532-FF9B9CABFD8C}	Måndag	14:15	30	MUSINS03S	MUS	LundCa	SÅ03:23B_DorErl	110			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
687	{CF059BF6-7AC1-4B7C-9E4C-A2AE112C7418}	Måndag	15:25	30	MUSINS03S	MUS	VindHe	SÅ03:23B_EllGil	114			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
297	{E6851D86-4EBB-42C0-AA81-ED44AFE4D9B1}	Onsdag	14:55	30	MUSINS03S	MUS	VindHe	SÅ03:23B_FilJMa	106			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
764	{E0FFA772-9A41-4551-83E0-8479ABDF728C}	Onsdag	9:35	30	MUSINS03S	MUS	BeckJo	SÅ03:23B_FolGDa	225			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
771	{EA49B145-D2FF-4096-9B78-FB26DFEA0BF7}	Onsdag	15:25	30	MUSINS03S	MUS	VindHe	SÅ03:23B_IdaFlo	106			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
743	{34BAFF2A-392D-4452-96ED-4AEF79599CCC}	Tisdag	9:35	30	MUSINS03S	MUS	VindHe	SÅ03:23B_LauGWa	114			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
801	{AFC99887-0DBC-4366-B251-009212AC432A}	Torsdag	9:05	30	MUSINS03S	MUS	VindHe	SÅ03:23B_LeaHög	226			35-42, 45-49, 51, 3-8, 10, 12-14, 16-18, 21-24
757	{C6D232C5-3BDE-4242-BD8A-2AD0B3AB0CF8}	Torsdag	8:30	30	MUSINS03S	MUS	VindHe	SÅ03:23B_LivMår	226			35-42, 45-49, 51, 3-8, 10, 12-14, 16-18, 21-24
972	{9D889DEE-D83D-4D12-B8B8-8D50845D6B19}	Tisdag	9:05	30	MUSINS03S	MUS	VindHe	SÅ03:23B_LovHam	114			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
685	{591F2FC4-9850-499C-90A2-AAA5F4E5E6EB}	Torsdag	10:15	30	MUSINS03S	MUS	BeckJo	SÅ03:23B_LucEng	114			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
678	{5E3EED2D-08F9-4D8A-97B7-4DB0191445CD}	Tisdag	8:30	30	MUSINS03S	MUS	VindHe	SÅ03:23B_MarSAg	114			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
696	{A740B2DF-6890-4BED-81FB-84D947431659}	Tisdag	12:40	30	MUSINS03S	MUS	VindHe	SÅ03:23B_MatAnd	114			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
963	{EF11FFF8-7590-4884-B3C1-DF8E5C34BA78}	Torsdag	15:30	30	MUSINS03S	MUS	BeckJo	SÅ03:23B_ValCav	115			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
333	{7CAE2FA6-4F7B-4728-8D1C-042AFC244CFF}	Torsdag	12:45	30	MUSINS03S	MUS	LundCa	SÅ03:23C_AlbStr	232			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
650	{595CD97D-DDBD-462E-B2C2-B87588CCF8DC}	Tisdag	11:20	30	MUSINS03S	MUS	ZettUl	SÅ03:23C_EllSpa	225			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20, 22-24
414	{C5D1972A-393C-4616-A74D-2AA5A46CDE23}	Tisdag	10:55	30	MUSINS03S	MUS	LundCa	SÅ03:23C_ElvMån	227			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
658	{065CF52E-62BA-4636-AADE-33F56281E5C9}	Tisdag	12:45	30	MUSINS03S	MUS	LundCa	SÅ03:23B_EmmJer	227			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
19	{5589140D-92A5-4D5C-AB59-EEA44A0DB4B7}	Onsdag	13:15	30	MUSINS03S	MUS	BeckJo	SÅ03:23C_HanJer	225			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
653	{94CA7828-09D1-4784-8B20-D6C1B70FE70A}	Tisdag	9:35	30	MUSINS03S	MUS	ZettUl	SÅ03:23C_HedLMa	225			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
742	{E30D7B47-5FEB-46D5-A0FB-78EE597FBD9E}	Onsdag	15:45	30	MUSINS03S	MUS	BeckJo	SÅ03:23C_HugKPe	225			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
306	{FC414D8E-BA9A-421C-8F3F-E12EAA11329E}	Måndag	9:00	30	MUSINS03S	MUS	ZettUl	SÅ03:23C_IdaLyd	226			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
699	{58BE8EB8-2743-4BDE-8FF4-79DF9FF7F0BD}	Tisdag	10:45	30	MUSINS03S	MUS	ZettUl	SÅ03:23C_JazJär	225			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
873	{9963E573-25EB-423E-BE01-793BE84F4853}	Måndag	11:55	30	MUSINS03S	MUS	ZettUl	SÅ03:23C_JesMaz	226			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
741	{755A45E4-47E0-476A-A9E6-E47DC5ECFE29}	Tisdag	9:00	30	MUSINS03S	MUS	ZettUl	SÅ03:23C_LoLöw	225			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
158	{0BA099E6-8929-431F-845C-992BF7D914F9}	Tisdag	14:15	30	MUSINS03S	MUS	ZettUl	SÅ03:23C_LovNir	225			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
763	{72740EFD-7DB9-465E-8186-2975FBF1981A}	Tisdag	12:05	30	MUSINS03S	MUS	ReveKa	SÅ03:23F_EllTen	113			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
288	{B56BC2F2-EF65-4E1E-9BDE-A3F4EFD49586}	Torsdag	10:10	30	MUSINS03S	MUS	ReveKa	SÅ03:23F_GabWij	113			35-42, 45-49, 51, 3-8, 10, 12-14, 16-17, 21-24
697	{1816134F-3C7F-4168-B243-12B5FF59A059}	Onsdag	13:05	30	MUSINS03S	MUS	GrafSo	SÅ03:23F_IneKHa	115			35-41, 43, 45-49, 51, 3-8, 10, 12-14, 16-18, 20-24
702	{D894A274-D801-4814-AAC4-5F57FE9F8D46}	Måndag	12:00	30	MUSINS03S	MUS	GrafSo	SÅ03:23F_JulVJa	227			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
880	{8BFC8D25-6E88-4027-9AF4-3C9B5A03F7F4}	Fredag	10:10	30	MUSINS03S	MUS	GrafSo	SÅ03:23F_MajÅbe	111			35-36, 38-42, 45-49, 2-8, 10, 12-13, 16-17, 21-24
835	{F5F207F7-875F-4BA6-A3BC-7FB24DCFFBBA}	Måndag	12:35	30	MUSINS03S	MUS	GrafSo	SÅ03:23F_PauTig	227			35-43, 45, 47-51, 3-8, 10, 12-14, 16-18, 20-24
765	{BCCC10A4-3C9F-48B4-B852-6A6CD5E5DF43}	Tisdag	9:40	30	MUSINS02S	MUS	ReveKa	SÅ02:24A_AlmBAr	115			35-43, 45, 47-51, 3-8, 10, 12-13, 16, 18-20, 22-24
544	{E265345D-D24F-4259-91C8-4EDE6DEA3388}	Onsdag	10:45	30	MUSINS02S	MUS	BeckJo	SÅ02:24B_EmiBHa	225			35-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
53	{C23470E1-2A8E-4630-8E72-028DB5BA1570}	Torsdag	11:45	30	MUSINS02S	MUS	ReveKa	SÅ02:24A_HelDag	227			35-42, 45-49, 51, 3-8, 10, 12-14, 16, 18-19, 21-24
718	{4C5093D1-0D61-4FCE-BD60-F5B6C35AC1A6}	Tisdag	11:30	30	MUSINS02S	MUS	LundCa	SÅ02:24A_IneAnc	227			35-43, 45, 47-51, 3-8, 10, 12-13, 16, 18-20, 22-24
530	{6E2B7111-E12D-43D1-837B-669BF2D692B5}	Onsdag	12:50	30	MUSINS02S	MUS	LundCa	SÅ02:24A_IsaBjö	226			35-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
706	{451ACD51-CC91-48AE-B9E6-949A6E325CFB}	Onsdag	11:45	30	MUSINS02S	MUS	LundCa	SÅ02:24A_IsaSch	226			35-38, 40-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
739	{2232BB49-6C91-47EA-AFC3-B494F37023BD}	Onsdag	12:20	30	MUSINS02S	MUS	LundCa	SÅ02:24A_LivLal	226			35-41, 43, 45-49, 51, 4-8, 10, 12-13, 16-24
